"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","whocovered","scoretotal","OUError","which_hit"
"11/18/1979",1979,12,"CLE","MIA","Cleveland Municipal Stadium","PICK",40,"",30,24,FALSE,FALSE,"19791118MIACLE",0,-6,0,-6,"Underdog",54,14,"Over"
"11/18/1979",1979,12,"TEN","CIN","Houston Astrodome","TEN",43,"DOME",42,21,FALSE,FALSE,"19791118CINTEN",1,21,8,13,"Favorite",63,20,"Over"
"11/18/1979",1979,12,"MIN","DET","Metropolitan Stadium","MIN",37,"",14,7,FALSE,FALSE,"19791118DETMIN",1,7,4,3,"Favorite",21,-16,"Under"
"11/18/1979",1979,12,"NE","IND","Foxboro Stadium","NE",40,"",50,21,FALSE,FALSE,"19791118INDNE",1,29,10,19,"Favorite",71,31,"Over"
"11/18/1979",1979,12,"OAK","KC","Oakland Coliseum","OAK",38,"",21,24,FALSE,FALSE,"19791118KCOAK",1,-3,12,-15,"Underdog",45,7,"Over"
"11/18/1979",1979,12,"PHI","ARI","Veterans Stadium","PHI",39,"",16,13,FALSE,FALSE,"19791118ARIPHI",1,3,3,0,"Push",29,-10,"Under"
"11/18/1979",1979,12,"LAC","PIT","Qualcomm Stadium","PIT",39,"",35,7,FALSE,FALSE,"19791118PITLAC",0,-28,4,-32,"Underdog",42,3,"Over"
"11/18/1979",1979,12,"SF","DEN","Candlestick Park","DEN",39,"",28,38,FALSE,FALSE,"19791118DENSF",0,10,9,1,"Favorite",66,27,"Over"
"11/18/1979",1979,12,"SEA","NO","Seattle Kingdome","SEA",42,"DOME",38,24,FALSE,FALSE,"19791118NOSEA",1,14,3,11,"Favorite",62,20,"Over"
"11/18/1979",1979,12,"TB","NYG","Houlihan's Stadium","TB",34,"",31,3,FALSE,FALSE,"19791118NYGTB",1,28,3,25,"Favorite",34,0,"Push"
"11/18/1979",1979,12,"WAS","DAL","RFK Memorial Stadium","DAL",37,"",34,20,FALSE,FALSE,"19791118DALWAS",0,-14,4,-18,"Underdog",54,17,"Over"
"11/19/1979",1979,12,"LAR","ATL","Anaheim Stadium","LAR",35,"",20,14,FALSE,FALSE,"19791119ATLLAR",1,6,7,-1,"Underdog",34,-1,"Under"
"11/22/1979",1979,13,"DAL","TEN","Texas Stadium","DAL",41,"",24,30,FALSE,FALSE,"19791122TENDAL",1,-6,1,-7,"Underdog",54,13,"Over"
"11/22/1979",1979,13,"DET","CHI","Pontiac Silverdome","CHI",36,"DOME",20,0,FALSE,FALSE,"19791122CHIDET",0,-20,6,-26,"Underdog",20,-16,"Under"
"11/25/1979",1979,13,"ATL","NO","Atlanta-Fulton County Stadium","NO",43,"",6,37,FALSE,FALSE,"19791125NOATL",0,31,2,29,"Favorite",43,0,"Push"
"11/25/1979",1979,13,"IND","MIA","Memorial Stadium (Baltimore)","MIA",37,"",24,28,FALSE,FALSE,"19791125MIAIND",0,4,4,0,"Push",52,15,"Over"
"11/25/1979",1979,13,"CIN","ARI","Cinergy Field","CIN",42,"",34,28,FALSE,FALSE,"19791125ARICIN",1,6,2,4,"Favorite",62,20,"Over"
"11/25/1979",1979,13,"DEN","OAK","Mile High Stadium","DEN",37,"",10,14,FALSE,FALSE,"19791125OAKDEN",1,-4,4,-8,"Underdog",24,-13,"Under"
"11/25/1979",1979,13,"GB","PHI","Lambeau Field","PHI",36,"",10,21,FALSE,FALSE,"19791125PHIGB",0,11,4,7,"Favorite",31,-5,"Under"
"11/25/1979",1979,13,"NE","BUF","Foxboro Stadium","NE",41,"",13,16,FALSE,FALSE,"19791125BUFNE",1,-3,10,-13,"Underdog",29,-12,"Under"
"11/25/1979",1979,13,"NYG","WAS","Giants Stadium","WAS",36,"",14,6,FALSE,FALSE,"19791125WASNYG",0,-8,3,-11,"Underdog",20,-16,"Under"
"11/25/1979",1979,13,"PIT","CLE","Three Rivers Stadium","PIT",42,"",33,30,FALSE,FALSE,"19791125CLEPIT",1,3,10,-7,"Underdog",63,21,"Over"
"11/25/1979",1979,13,"LAC","KC","Qualcomm Stadium","LAC",38,"",28,7,FALSE,FALSE,"19791125KCLAC",1,21,10,11,"Favorite",35,-3,"Under"
"11/25/1979",1979,13,"SF","LAR","Candlestick Park","LAR",39,"",20,26,FALSE,FALSE,"19791125LARSF",0,6,6,0,"Push",46,7,"Over"
"11/25/1979",1979,13,"TB","MIN","Houlihan's Stadium","TB",36,"",22,23,FALSE,FALSE,"19791125MINTB",1,-1,8,-9,"Underdog",45,9,"Over"
"11/26/1979",1979,13,"SEA","NYJ","Seattle Kingdome","SEA",45,"DOME",30,7,FALSE,FALSE,"19791126NYJSEA",1,23,6,17,"Favorite",37,-8,"Under"
"11/29/1979",1979,14,"MIA","NE","Orange Bowl","MIA",38,"",39,24,FALSE,FALSE,"19791129NEMIA",1,15,6,9,"Favorite",63,25,"Over"
"12/02/1979",1979,14,"BUF","DEN","Ralph Wilson Stadium","DEN",36,"",16,19,FALSE,FALSE,"19791202DENBUF",0,3,2,1,"Favorite",35,-1,"Under"
"12/02/1979",1979,14,"CLE","TEN","Cleveland Municipal Stadium","CLE",44,"",14,7,FALSE,FALSE,"19791202TENCLE",1,7,1,6,"Favorite",21,-23,"Under"
"12/02/1979",1979,14,"DAL","NYG","Texas Stadium","DAL",38,"",28,7,FALSE,FALSE,"19791202NYGDAL",1,21,11,10,"Favorite",35,-3,"Under"
"12/02/1979",1979,14,"KC","SEA","Arrowhead Stadium","SEA",41,"",37,21,FALSE,FALSE,"19791202SEAKC",0,-16,1,-17,"Underdog",58,17,"Over"
"12/02/1979",1979,14,"LAR","MIN","Anaheim Stadium","LAR",38,"",27,21,FALSE,FALSE,"19791202MINLAR",1,6,7,-1,"Underdog",48,10,"Over"
"12/02/1979",1979,14,"NYJ","IND","Giants Stadium","NYJ",38,"",30,17,FALSE,FALSE,"19791202INDNYJ",1,13,6,7,"Favorite",47,9,"Over"
"12/02/1979",1979,14,"PHI","DET","Veterans Stadium","PHI",37,"",44,7,FALSE,FALSE,"19791202DETPHI",1,37,8,29,"Favorite",51,14,"Over"
"12/02/1979",1979,14,"PIT","CIN","Three Rivers Stadium","PIT",44,"",37,17,FALSE,FALSE,"19791202CINPIT",1,20,14,6,"Favorite",54,10,"Over"
"12/02/1979",1979,14,"LAC","ATL","Qualcomm Stadium","LAC",42,"",26,28,FALSE,FALSE,"19791202ATLLAC",1,-2,14,-16,"Underdog",54,12,"Over"
"12/02/1979",1979,14,"ARI","SF","Busch Memorial Stadium","ARI",43,"",13,10,FALSE,FALSE,"19791202SFARI",1,3,6,-3,"Underdog",23,-20,"Under"
"12/02/1979",1979,14,"TB","CHI","Houlihan's Stadium","TB",36,"",0,14,FALSE,FALSE,"19791202CHITB",1,-14,4,-18,"Underdog",14,-22,"Under"
"12/02/1979",1979,14,"WAS","GB","RFK Memorial Stadium","WAS",34,"",38,21,FALSE,FALSE,"19791202GBWAS",1,17,9,8,"Favorite",59,25,"Over"
"12/03/1979",1979,14,"NO","OAK","Louisiana Superdome","NO",43,"DOME",35,42,FALSE,FALSE,"19791203OAKNO",1,-7,3,-10,"Underdog",77,34,"Over"
"12/08/1979",1979,15,"PHI","DAL","Veterans Stadium","DAL",40,"",17,24,FALSE,FALSE,"19791208DALPHI",0,7,3,4,"Favorite",41,1,"Over"
"12/08/1979",1979,15,"SEA","DEN","Seattle Kingdome","DEN",39,"DOME",28,23,FALSE,FALSE,"19791208DENSEA",0,-5,3,-8,"Underdog",51,12,"Over"
"12/09/1979",1979,15,"ATL","LAR","Atlanta-Fulton County Stadium","LAR",39,"",13,34,FALSE,FALSE,"19791209LARATL",0,21,3,18,"Favorite",47,8,"Over"
"12/09/1979",1979,15,"IND","KC","Memorial Stadium (Baltimore)","PICK",36,"",7,10,FALSE,FALSE,"19791209KCIND",0,3,0,3,"Favorite",17,-19,"Under"
"12/09/1979",1979,15,"DET","MIA","Pontiac Silverdome","MIA",36,"DOME",10,28,FALSE,FALSE,"19791209MIADET",0,18,7,11,"Favorite",38,2,"Over"
"12/09/1979",1979,15,"GB","CHI","Lambeau Field","CHI",36,"",14,15,FALSE,FALSE,"19791209CHIGB",0,1,4,-3,"Underdog",29,-7,"Under"
"12/09/1979",1979,15,"MIN","BUF","Metropolitan Stadium","MIN",36,"",10,3,FALSE,FALSE,"19791209BUFMIN",1,7,2,5,"Favorite",13,-23,"Under"
"12/09/1979",1979,15,"NO","LAC","Louisiana Superdome","NO",45,"",0,35,FALSE,FALSE,"19791209LACNO",1,-35,4,-39,"Underdog",35,-10,"Under"
"12/09/1979",1979,15,"NYJ","NE","Giants Stadium","NE",44,"",27,26,FALSE,FALSE,"19791209NENYJ",0,-1,4,-5,"Underdog",53,9,"Over"
"12/09/1979",1979,15,"OAK","CLE","Oakland Coliseum","OAK",44.5,"",19,14,FALSE,FALSE,"19791209CLEOAK",1,5,3,2,"Favorite",33,-11.5,"Under"
"12/09/1979",1979,15,"SF","TB","Candlestick Park","TB",38,"",23,7,FALSE,FALSE,"19791209TBSF",0,-16,3,-19,"Underdog",30,-8,"Under"
"12/09/1979",1979,15,"ARI","NYG","Busch Memorial Stadium","ARI",36,"",29,20,FALSE,FALSE,"19791209NYGARI",1,9,2,7,"Favorite",49,13,"Over"
"12/09/1979",1979,15,"WAS","CIN","RFK Memorial Stadium","WAS",42,"",28,14,FALSE,FALSE,"19791209CINWAS",1,14,6,8,"Favorite",42,0,"Push"
"12/10/1979",1979,15,"TEN","PIT","Houston Astrodome","PIT",42.5,"DOME",20,17,FALSE,FALSE,"19791210PITTEN",0,-3,3,-6,"Underdog",37,-5.5,"Under"
"12/15/1979",1979,16,"DET","GB","Pontiac Silverdome","DET",34,"DOME",13,18,FALSE,FALSE,"19791215GBDET",1,-5,3,-8,"Underdog",31,-3,"Under"
"12/15/1979",1979,16,"MIA","NYJ","Orange Bowl","MIA",45,"",24,27,FALSE,FALSE,"19791215NYJMIA",1,-3,6,-9,"Underdog",51,6,"Over"
"12/16/1979",1979,16,"ATL","SF","Atlanta-Fulton County Stadium","ATL",45,"",31,21,FALSE,FALSE,"19791216SFATL",1,10,3,7,"Favorite",52,7,"Over"
"12/16/1979",1979,16,"CHI","ARI","Soldier Field","CHI",37,"",42,6,FALSE,FALSE,"19791216ARICHI",1,36,4,32,"Favorite",48,11,"Over"
"12/16/1979",1979,16,"CIN","CLE","Cinergy Field","CIN",41,"",16,12,FALSE,FALSE,"19791216CLECIN",1,4,1,3,"Favorite",28,-13,"Under"
"12/16/1979",1979,16,"DAL","WAS","Texas Stadium","DAL",39.5,"",35,34,FALSE,FALSE,"19791216WASDAL",1,1,8,-7,"Underdog",69,29.5,"Over"
"12/16/1979",1979,16,"TEN","PHI","Houston Astrodome","TEN",39,"DOME",20,26,FALSE,FALSE,"19791216PHITEN",1,-6,4,-10,"Underdog",46,7,"Over"
"12/16/1979",1979,16,"LAR","NO","Anaheim Stadium","LAR",42,"",14,29,FALSE,FALSE,"19791216NOLAR",1,-15,6,-21,"Underdog",43,1,"Over"
"12/16/1979",1979,16,"NE","MIN","Foxboro Stadium","NE",40,"",27,23,FALSE,FALSE,"19791216MINNE",1,4,5,-1,"Underdog",50,10,"Over"
"12/16/1979",1979,16,"NYG","IND","Giants Stadium","NYG",37,"",7,31,FALSE,FALSE,"19791216INDNYG",1,-24,6,-30,"Underdog",38,1,"Over"
"12/16/1979",1979,16,"OAK","SEA","Oakland Coliseum","OAK",45,"",24,29,FALSE,FALSE,"19791216SEAOAK",1,-5,8,-13,"Underdog",53,8,"Over"
"12/16/1979",1979,16,"PIT","BUF","Three Rivers Stadium","PIT",39,"",28,0,FALSE,FALSE,"19791216BUFPIT",1,28,12,16,"Favorite",28,-11,"Under"
"12/16/1979",1979,16,"TB","KC","Houlihan's Stadium","TB",33,"",3,0,FALSE,FALSE,"19791216KCTB",1,3,3,0,"Push",3,-30,"Under"
"12/17/1979",1979,16,"LAC","DEN","Qualcomm Stadium","LAC",38,"",17,7,FALSE,FALSE,"19791217DENLAC",1,10,6,4,"Favorite",24,-14,"Under"
"12/23/1979",1979,18,"TEN","DEN","","TEN",NA,"",13,7,FALSE,TRUE,"",1,6,7,-1,"Underdog",20,NA,NA
"12/23/1979",1979,18,"PHI","CHI","","PHI",NA,"",27,17,FALSE,TRUE,"",1,10,6.5,3.5,"Favorite",44,NA,NA
"12/29/1979",1979,19,"LAC","TEN","","LAC",NA,"",14,17,FALSE,TRUE,"",1,-3,8,-11,"Underdog",31,NA,NA
"12/29/1979",1979,19,"TB","PHI","","PHI",NA,"",24,17,FALSE,TRUE,"",0,-7,4.5,-11.5,"Underdog",41,NA,NA
"12/30/1979",1979,19,"DAL","LAR","Texas Stadium","DAL",NA,"",19,21,FALSE,TRUE,"",1,-2,8.5,-10.5,"Underdog",40,NA,NA
"12/30/1979",1979,19,"PIT","MIA","","PIT",NA,"",34,14,FALSE,TRUE,"",1,20,9.5,10.5,"Favorite",48,NA,NA
"01/06/1980",1979,20,"PIT","TEN","","PIT",NA,"",27,13,FALSE,TRUE,"",1,14,9.5,4.5,"Favorite",40,NA,NA
"01/06/1980",1979,20,"TB","LAR","","LAR",NA,"",0,9,FALSE,TRUE,"",0,9,3.5,5.5,"Favorite",9,NA,NA
"01/20/1980",1979,21,"LAR","PIT","Rose Bowl","PIT",36,"",19,31,TRUE,TRUE,"",NA,12,10.5,1.5,"Favorite",50,14,"Over"
"09/07/1980",1980,1,"BUF","MIA","Ralph Wilson Stadium","MIA",35,"",17,7,FALSE,FALSE,"19800907MIABUF",0,-10,3,-13,"Underdog",24,-11,"Under"
"09/07/1980",1980,1,"CIN","TB","Cinergy Field","TB",34,"",12,17,FALSE,FALSE,"19800907TBCIN",0,5,1,4,"Favorite",29,-5,"Under"
"09/07/1980",1980,1,"GB","CHI","Lambeau Field","CHI",35,"",12,6,FALSE,FALSE,"19800907CHIGB",0,-6,6,-12,"Underdog",18,-17,"Under"
"09/07/1980",1980,1,"KC","OAK","Arrowhead Stadium","KC",42,"",14,27,FALSE,FALSE,"19800907OAKKC",1,-13,3,-16,"Underdog",41,-1,"Under"
"09/07/1980",1980,1,"LAR","DET","Anaheim Stadium","LAR",38,"",20,41,FALSE,FALSE,"19800907DETLAR",1,-21,9,-30,"Underdog",61,23,"Over"
"09/07/1980",1980,1,"MIN","ATL","Metropolitan Stadium","MIN",42,"",24,23,FALSE,FALSE,"19800907ATLMIN",1,1,4,-3,"Underdog",47,5,"Over"
"09/07/1980",1980,1,"NE","CLE","Foxboro Stadium","NE",38,"",34,17,FALSE,FALSE,"19800907CLENE",1,17,6,11,"Favorite",51,13,"Over"
"09/07/1980",1980,1,"NO","SF","Louisiana Superdome","NO",45,"DOME",23,26,FALSE,FALSE,"19800907SFNO",1,-3,4,-7,"Underdog",49,4,"Over"
"09/07/1980",1980,1,"NYJ","IND","Giants Stadium","NYJ",41,"",14,17,FALSE,FALSE,"19800907INDNYJ",1,-3,6,-9,"Underdog",31,-10,"Under"
"09/07/1980",1980,1,"PHI","DEN","Veterans Stadium","PHI",38,"",27,6,FALSE,FALSE,"19800907DENPHI",1,21,3,18,"Favorite",33,-5,"Under"
"09/07/1980",1980,1,"PIT","TEN","Three Rivers Stadium","PIT",40,"",31,17,FALSE,FALSE,"19800907TENPIT",1,14,7,7,"Favorite",48,8,"Over"
"09/07/1980",1980,1,"SEA","LAC","Seattle Kingdome","LAC",45,"DOME",13,34,FALSE,FALSE,"19800907LACSEA",0,21,2,19,"Favorite",47,2,"Over"
"09/07/1980",1980,1,"ARI","NYG","Busch Memorial Stadium","ARI",42,"",35,41,FALSE,FALSE,"19800907NYGARI",1,-6,7,-13,"Underdog",76,34,"Over"
"09/08/1980",1980,1,"WAS","DAL","RFK Memorial Stadium","WAS",45,"",3,17,FALSE,FALSE,"19800908DALWAS",1,-14,2,-16,"Underdog",20,-25,"Under"
"09/11/1980",1980,2,"TB","LAR","Houlihan's Stadium","TB",40,"",10,9,FALSE,FALSE,"19800911LARTB",1,1,3,-2,"Underdog",19,-21,"Under"
"09/14/1980",1980,2,"IND","PIT","Memorial Stadium (Baltimore)","PIT",40,"",17,20,FALSE,FALSE,"19800914PITIND",0,3,7,-4,"Underdog",37,-3,"Under"
"09/14/1980",1980,2,"BUF","NYJ","Ralph Wilson Stadium","PICK",34,"",20,10,FALSE,FALSE,"19800914NYJBUF",0,-10,0,-10,"Underdog",30,-4,"Under"
"09/14/1980",1980,2,"CHI","NO","Soldier Field","CHI",37,"",22,3,FALSE,FALSE,"19800914NOCHI",1,19,4,15,"Favorite",25,-12,"Under"
"09/14/1980",1980,2,"DEN","DAL","Mile High Stadium","DEN",40,"",41,20,FALSE,FALSE,"19800914DALDEN",1,21,2,19,"Favorite",61,21,"Over"
"09/14/1980",1980,2,"GB","DET","Lambeau Field","DET",38,"",7,29,FALSE,FALSE,"19800914DETGB",0,22,4,18,"Favorite",36,-2,"Under"
"09/14/1980",1980,2,"KC","SEA","Arrowhead Stadium","KC",38,"",16,17,FALSE,FALSE,"19800914SEAKC",1,-1,2,-3,"Underdog",33,-5,"Under"
"09/14/1980",1980,2,"MIA","CIN","Orange Bowl","MIA",35,"",17,16,FALSE,FALSE,"19800914CINMIA",1,1,7,-6,"Underdog",33,-2,"Under"
"09/14/1980",1980,2,"MIN","PHI","Metropolitan Stadium","MIN",40,"",7,42,FALSE,FALSE,"19800914PHIMIN",1,-35,4,-39,"Underdog",49,9,"Over"
"09/14/1980",1980,2,"NE","ATL","Foxboro Stadium","NE",49,"",21,37,FALSE,FALSE,"19800914ATLNE",1,-16,8,-24,"Underdog",58,9,"Over"
"09/14/1980",1980,2,"NYG","WAS","Giants Stadium","WAS",38,"",21,23,FALSE,FALSE,"19800914WASNYG",0,2,4,-2,"Underdog",44,6,"Over"
"09/14/1980",1980,2,"LAC","OAK","Qualcomm Stadium","LAC",44,"",30,24,FALSE,FALSE,"19800914OAKLAC",1,6,7,-1,"Underdog",54,10,"Over"
"09/14/1980",1980,2,"SF","ARI","Candlestick Park","SF",42,"",24,21,FALSE,FALSE,"19800914ARISF",1,3,3,0,"Push",45,3,"Over"
"09/15/1980",1980,2,"CLE","TEN","Cleveland Municipal Stadium","TEN",44,"",7,16,FALSE,FALSE,"19800915TENCLE",0,9,4,5,"Favorite",23,-21,"Under"
"09/21/1980",1980,3,"ATL","MIA","Atlanta-Fulton County Stadium","ATL",40,"",17,20,FALSE,FALSE,"19800921MIAATL",1,-3,3,-6,"Underdog",37,-3,"Under"
"09/21/1980",1980,3,"CHI","MIN","Soldier Field","CHI",39,"",14,34,FALSE,FALSE,"19800921MINCHI",1,-20,6,-26,"Underdog",48,9,"Over"
"09/21/1980",1980,3,"CIN","PIT","Cinergy Field","PIT",39,"",30,28,FALSE,FALSE,"19800921PITCIN",0,-2,7,-9,"Underdog",58,19,"Over"
"09/21/1980",1980,3,"CLE","KC","Cleveland Municipal Stadium","CLE",38,"",20,13,FALSE,FALSE,"19800921KCCLE",1,7,4,3,"Favorite",33,-5,"Under"
"09/21/1980",1980,3,"DAL","TB","Texas Stadium","DAL",36,"",28,17,FALSE,FALSE,"19800921TBDAL",1,11,7,4,"Favorite",45,9,"Over"
"09/21/1980",1980,3,"DEN","LAC","Mile High Stadium","DEN",47,"",13,30,FALSE,FALSE,"19800921LACDEN",1,-17,2,-19,"Underdog",43,-4,"Under"
"09/21/1980",1980,3,"DET","ARI","Pontiac Silverdome","DET",42,"DOME",20,7,FALSE,FALSE,"19800921ARIDET",1,13,7.5,5.5,"Favorite",27,-15,"Under"
"09/21/1980",1980,3,"TEN","IND","Houston Astrodome","TEN",35,"DOME",21,16,FALSE,FALSE,"19800921INDTEN",1,5,7,-2,"Underdog",37,2,"Over"
"09/21/1980",1980,3,"LAR","GB","Anaheim Stadium","LAR",38,"",51,21,FALSE,FALSE,"19800921GBLAR",1,30,14,16,"Favorite",72,34,"Over"
"09/21/1980",1980,3,"NO","BUF","Louisiana Superdome","NO",40,"DOME",26,35,FALSE,FALSE,"19800921BUFNO",1,-9,2,-11,"Underdog",61,21,"Over"
"09/21/1980",1980,3,"NYJ","SF","Giants Stadium","NYJ",39,"",27,37,FALSE,FALSE,"19800921SFNYJ",1,-10,5,-15,"Underdog",64,25,"Over"
"09/21/1980",1980,3,"OAK","WAS","Oakland Coliseum","OAK",40,"",24,21,FALSE,FALSE,"19800921WASOAK",1,3,4,-1,"Underdog",45,5,"Over"
"09/21/1980",1980,3,"SEA","NE","Seattle Kingdome","SEA",47,"DOME",31,37,FALSE,FALSE,"19800921NESEA",1,-6,2,-8,"Underdog",68,21,"Over"
"09/22/1980",1980,3,"PHI","NYG","Veterans Stadium","PHI",40,"",35,3,FALSE,FALSE,"19800922NYGPHI",1,32,10,22,"Favorite",38,-2,"Under"
"09/28/1980",1980,4,"IND","NYJ","Memorial Stadium (Baltimore)","IND",38,"",35,21,FALSE,FALSE,"19800928NYJIND",1,14,4,10,"Favorite",56,18,"Over"
"09/28/1980",1980,4,"BUF","OAK","Ralph Wilson Stadium","BUF",42,"",24,7,FALSE,FALSE,"19800928OAKBUF",1,17,2,15,"Favorite",31,-11,"Under"
"09/28/1980",1980,4,"CIN","TEN","Cinergy Field","TEN",36,"",10,13,FALSE,FALSE,"19800928TENCIN",0,3,3,0,"Push",23,-13,"Under"
"09/28/1980",1980,4,"DET","MIN","Pontiac Silverdome","DET",43,"DOME",27,7,FALSE,FALSE,"19800928MINDET",1,20,6,14,"Favorite",34,-9,"Under"
"09/28/1980",1980,4,"GB","DAL","Lambeau Field","DAL",42,"",7,28,FALSE,FALSE,"19800928DALGB",0,21,10,11,"Favorite",35,-7,"Under"
"09/28/1980",1980,4,"KC","LAC","Arrowhead Stadium","LAC",42,"",7,24,FALSE,FALSE,"19800928LACKC",0,17,6,11,"Favorite",31,-11,"Under"
"09/28/1980",1980,4,"MIA","NO","Orange Bowl","MIA",39,"",21,16,FALSE,FALSE,"19800928NOMIA",1,5,7,-2,"Underdog",37,-2,"Under"
"09/28/1980",1980,4,"NYG","LAR","Giants Stadium","LAR",42,"",7,28,FALSE,FALSE,"19800928LARNYG",0,21,5,16,"Favorite",35,-7,"Under"
"09/28/1980",1980,4,"PIT","CHI","Three Rivers Stadium","PIT",39,"",38,3,FALSE,FALSE,"19800928CHIPIT",1,35,13,22,"Favorite",41,2,"Over"
"09/28/1980",1980,4,"SF","ATL","Candlestick Park","SF",50,"",17,20,FALSE,FALSE,"19800928ATLSF",1,-3,3,-6,"Underdog",37,-13,"Under"
"09/28/1980",1980,4,"ARI","PHI","Busch Memorial Stadium","PHI",44,"",24,14,FALSE,FALSE,"19800928PHIARI",0,-10,6,-16,"Underdog",38,-6,"Under"
"09/28/1980",1980,4,"TB","CLE","Houlihan's Stadium","TB",35,"",27,34,FALSE,FALSE,"19800928CLETB",1,-7,3,-10,"Underdog",61,26,"Over"
"09/28/1980",1980,4,"WAS","SEA","RFK Memorial Stadium","WAS",42,"",0,14,FALSE,FALSE,"19800928SEAWAS",1,-14,4,-18,"Underdog",14,-28,"Under"
"09/29/1980",1980,4,"NE","DEN","Foxboro Stadium","NE",48,"",23,14,FALSE,FALSE,"19800929DENNE",1,9,4,5,"Favorite",37,-11,"Under"
"10/05/1980",1980,5,"ATL","DET","Atlanta-Fulton County Stadium","DET",42,"",43,28,FALSE,FALSE,"19801005DETATL",0,-15,2,-17,"Underdog",71,29,"Over"
"10/05/1980",1980,5,"CLE","DEN","Cleveland Municipal Stadium","CLE",42,"",16,19,FALSE,FALSE,"19801005DENCLE",1,-3,4,-7,"Underdog",35,-7,"Under"
"10/05/1980",1980,5,"DAL","NYG","Texas Stadium","DAL",42,"",24,3,FALSE,FALSE,"19801005NYGDAL",1,21,12,9,"Favorite",27,-15,"Under"
"10/05/1980",1980,5,"GB","CIN","Lambeau Field","CIN",38,"",14,9,FALSE,FALSE,"19801005CINGB",0,-5,7,-12,"Underdog",23,-15,"Under"
"10/05/1980",1980,5,"TEN","SEA","Houston Astrodome","TEN",37,"DOME",7,26,FALSE,FALSE,"19801005SEATEN",1,-19,7,-26,"Underdog",33,-4,"Under"
"10/05/1980",1980,5,"LAR","SF","Anaheim Stadium","LAR",48,"",48,26,FALSE,FALSE,"19801005SFLAR",1,22,9,13,"Favorite",74,26,"Over"
"10/05/1980",1980,5,"MIA","IND","Orange Bowl","MIA",36,"",17,30,FALSE,FALSE,"19801005INDMIA",1,-13,1,-14,"Underdog",47,11,"Over"
"10/05/1980",1980,5,"MIN","PIT","Metropolitan Stadium","PIT",46,"",17,23,FALSE,FALSE,"19801005PITMIN",0,6,8,-2,"Underdog",40,-6,"Under"
"10/05/1980",1980,5,"NO","ARI","Louisiana Superdome","ARI",45,"DOME",7,40,FALSE,FALSE,"19801005ARINO",0,33,1,32,"Favorite",47,2,"Over"
"10/05/1980",1980,5,"NYJ","NE","Giants Stadium","NE",49,"",11,21,FALSE,FALSE,"19801005NENYJ",0,10,4,6,"Favorite",32,-17,"Under"
"10/05/1980",1980,5,"OAK","KC","Oakland Coliseum","OAK",39,"",17,31,FALSE,FALSE,"19801005KCOAK",1,-14,7,-21,"Underdog",48,9,"Over"
"10/05/1980",1980,5,"PHI","WAS","Veterans Stadium","PHI",35,"",24,14,FALSE,FALSE,"19801005WASPHI",1,10,7,3,"Favorite",38,3,"Over"
"10/05/1980",1980,5,"LAC","BUF","Qualcomm Stadium","LAC",44,"",24,26,FALSE,FALSE,"19801005BUFLAC",1,-2,7,-9,"Underdog",50,6,"Over"
"10/06/1980",1980,5,"CHI","TB","Soldier Field","TB",35,"",23,0,FALSE,FALSE,"19801006TBCHI",0,-23,1,-24,"Underdog",23,-12,"Under"
"10/12/1980",1980,6,"ATL","NYJ","Atlanta-Fulton County Stadium","ATL",46,"",7,14,FALSE,FALSE,"19801012NYJATL",1,-7,7,-14,"Underdog",21,-25,"Under"
"10/12/1980",1980,6,"BUF","IND","Ralph Wilson Stadium","BUF",40,"",12,17,FALSE,FALSE,"19801012INDBUF",1,-5,3,-8,"Underdog",29,-11,"Under"
"10/12/1980",1980,6,"DAL","SF","Texas Stadium","DAL",48,"",59,14,FALSE,FALSE,"19801012SFDAL",1,45,9,36,"Favorite",73,25,"Over"
"10/12/1980",1980,6,"DET","NO","Pontiac Silverdome","DET",45,"DOME",24,13,FALSE,FALSE,"19801012NODET",1,11,11,0,"Push",37,-8,"Under"
"10/12/1980",1980,6,"KC","TEN","Arrowhead Stadium","TEN",36,"",21,20,FALSE,FALSE,"19801012TENKC",0,-1,4,-5,"Underdog",41,5,"Over"
"10/12/1980",1980,6,"MIN","CHI","Metropolitan Stadium","MIN",38,"",13,7,FALSE,FALSE,"19801012CHIMIN",1,6,3,3,"Favorite",20,-18,"Under"
"10/12/1980",1980,6,"NE","MIA","Foxboro Stadium","NE",43,"",34,0,FALSE,FALSE,"19801012MIANE",1,34,7,27,"Favorite",34,-9,"Under"
"10/12/1980",1980,6,"NYG","PHI","Giants Stadium","PHI",41,"",16,31,FALSE,FALSE,"19801012PHINYG",0,15,8,7,"Favorite",47,6,"Over"
"10/12/1980",1980,6,"OAK","LAC","Oakland Coliseum","LAC",45,"",38,24,FALSE,FALSE,"19801012LACOAK",0,-14,6,-20,"Underdog",62,17,"Over"
"10/12/1980",1980,6,"PIT","CIN","Three Rivers Stadium","PIT",40,"",16,17,FALSE,FALSE,"19801012CINPIT",1,-1,13,-14,"Underdog",33,-7,"Under"
"10/12/1980",1980,6,"SEA","CLE","Seattle Kingdome","SEA",40,"DOME",3,27,FALSE,FALSE,"19801012CLESEA",1,-24,4,-28,"Underdog",30,-10,"Under"
